target,vehicle_age,vehicle_value,vehicle_power,ph_age,licence_years,licence_points,ph_owns_home,annual_mileage
1922.1435455203386,7,11932,74,62,24,0,0,2000
3589.363445640386,2,9065,90,47,12,0,1,7000
4407.769350326816,3,8838,98,28,5,0,0,9000
2763.4067854793843,1,11372,72,44,14,0,1,12000
5589.763290192881,2,14593,133,53,12,0,1,5000
3064.0069396805625,3,9019,92,44,14,3,1,11000
1948.1799793476864,3,11585,94,52,20,0,0,7000
3322.8648602738035,3,9658,70,38,12,0,0,10000
3764.3620014237267,2,9200,122,45,16,3,0,10000
3354.229400272169,4,9188,82,49,14,0,1,3000
3275.294883645901,7,7601,NA,44,14,3,1,8000
2123.109131390697,4,9068,85,48,17,0,0,2000
3202.2610286071586,7,12739,86,41,13,3,1,9000
2212.983076623888,1,10802,49,50,16,3,1,10000
2842.9055165021614,9,8046,58,46,15,0,0,7000
3175.597772146323,0,10655,79,47,13,0,1,4000
3206.224637681503,0,9827,106,30,7,0,0,6000
4064.360450744553,1,14018,86,41,12,0,0,4000
3416.307082001467,1,12725,88,34,8,0,1,10000
2650.407808886512,6,10393,75,43,12,0,1,6000
6018.386976452711,0,17321,130,46,14,0,1,8000
2213.02391800594,2,10843,65,50,19,6,0,9000
3207.6995272127315,10,10242,100,57,18,0,1,10000
2251.7165813806996,7,11285,84,56,19,3,1,8000
3046.721271410807,2,10314,68,43,13,0,0,7000
3436.1702394562217,0,9483,75,45,14,0,0,1000
2935.7133085791256,3,15311,97,57,17,0,1,11000
3171.839789722085,7,11796,76,47,14,3,1,4000
3873.5712136696366,4,16713,101,33,11,0,0,3000
4192.589439112872,6,13020,116,40,7,3,1,8000
2275.5747025043656,2,8797,85,56,21,3,1,9000
2983.827760050923,8,12164,108,51,17,3,1,7000
3133.5140457517823,2,14980,107,49,15,3,1,12000
1925.389777621988,4,12316,74,58,20,3,1,6000
5187.955306506101,1,22341,139,49,15,0,1,10000
1926.2503878212342,6,7942,54,53,17,0,1,5000
1476.3393155786105,1,8992,69,67,22,3,1,11000
3301.51124145134,2,9951,98,43,10,3,1,10000
1989.6764287300332,9,9135,86,55,23,0,0,7000
1729.4535577540933,8,5669,60,58,19,0,1,6000
3100.139638543592,5,12113,97,41,14,0,0,3000
2395.1298885866813,3,8582,85,42,16,3,0,3000
3240.007469782593,5,9893,82,39,13,0,0,3000
3183.5180084055532,1,10907,87,53,17,0,1,4000
3394.9587578209794,0,17359,88,48,15,0,0,4000
2440.560424351113,1,10944,85,51,15,0,1,9000
3200.386037937234,5,6944,82,42,12,0,1,10000
2706.200039788348,1,10966,98,63,22,0,1,7000
1985.659164703919,2,10921,71,53,18,0,1,9000
2950.0621625714516,0,11139,77,53,16,0,1,10000
3851.823376175559,7,8116,90,37,8,0,1,9000
3561.208713258761,2,11957,116,46,11,0,1,11000
3536.594936080168,2,9141,97,59,15,0,1,6000
3179.127480866712,3,9448,95,46,16,0,0,3000
1832.8530996851662,8,9452,67,45,16,3,0,3000
3650.1570427702486,2,14400,77,27,9,0,0,3000
3753.9526850776588,1,14988,106,40,11,3,0,2000
2694.239914574594,0,20477,86,49,19,0,0,5000
5009.104203743208,0,11098,NA,42,13,0,NA,3000
3620.2416914415458,6,7983,107,50,15,3,1,7000
2646.2241719138187,1,10133,67,39,13,0,0,5000
3794.856264204734,3,9597,90,38,14,3,0,8000
3697.252023612578,7,NA,81,40,15,3,NA,8000
2128.000820352072,3,11348,86,59,21,0,0,10000
1998.9462590104276,4,8166,61,55,18,0,1,4000
2332.9611059929184,2,15624,106,52,18,0,1,5000
2490.6644792545476,10,6250,90,57,18,0,1,8000
2853.540536281947,7,7542,57,43,12,3,1,12000
2621.3980364880767,4,8224,64,54,15,0,1,10000
3147.773786513706,2,11720,85,49,13,0,1,5000
4133.930088232311,2,11262,83,38,11,3,0,6000
4120.050003562694,7,10053,104,40,13,0,0,9000
2854.5614520631602,6,10761,76,49,16,0,0,7000
2685.1783708602575,2,10239,68,44,14,3,0,7000
3457.715905246377,1,13180,87,51,15,0,1,11000
3017.562988553487,1,9556,65,34,9,0,0,7000
2939.1532983043276,1,11287,100,35,15,0,0,6000
2939.8845206715473,6,10420,84,30,10,3,0,9000
2264.426188714364,6,7016,65,54,17,0,1,14000
1333.1000127050738,3,8413,59,55,22,0,0,5000
3859.107420356547,3,10545,93,40,14,0,0,2000
3398.2751638136874,2,9928,NA,38,10,0,1,10000
2484.2211582683585,15,5273,82,51,15,0,1,15000
2276.689731858855,1,9337,78,52,19,0,0,1000
2469.7465168494223,4,9179,92,50,17,0,1,6000
2869.628670478696,5,8651,102,40,11,3,1,4000
2910.9166951060693,2,11107,86,52,15,0,1,3000
2595.26415545056,2,9974,79,47,16,0,0,6000
2844.3575451864017,4,9691,77,56,16,0,1,12000
1764.6630177897996,1,13107,99,57,20,3,1,13000
3906.976947734923,1,14406,100,41,13,3,0,8000
3971.983020850412,6,9362,106,45,13,0,1,14000
2570.4275011103373,4,8096,63,39,9,0,1,4000
3397.0253113851077,1,8602,77,45,14,3,0,7000
6316.416471643768,1,9774,92,25,3,0,1,8000
3109.560546730897,3,9867,67,43,14,0,1,8000
2310.024834952586,4,10366,108,51,21,0,0,1000
3194.5850097066113,5,7924,96,46,17,0,0,11000
1906.080791848458,7,6372,63,53,19,0,0,6000
3906.6310865339,2,12873,114,53,16,0,1,12000
3022.1552335415586,5,7499,74,53,14,0,1,11000
2960.189161365281,2,13174,115,47,17,0,0,6000
1865.0141156180514,1,9654,77,61,22,0,1,7000
3595.233548544239,1,12485,90,43,12,0,NA,5000
3098.7463493690084,2,13258,84,51,16,3,1,8000
3530.3357041838417,2,10435,84,48,13,0,1,5000
1929.4412017961006,12,4706,80,52,17,0,1,9000
2672.4254345584404,2,10542,58,45,12,3,1,3000
3281.7290591809133,4,16429,103,42,10,0,1,9000
2524.5162576566836,3,9664,60,48,13,0,1,8000
1971.0771619432148,6,9097,74,49,16,0,1,4000
3625.197012501536,3,8679,105,46,15,3,0,2000
2570.403606849077,3,7724,71,47,17,0,0,4000
3780.044964732559,2,14687,98,51,12,0,1,6000
2853.22205050963,2,8706,66,40,16,3,0,5000
3569.91535510602,0,11910,105,57,17,0,1,4000
4132.6895719578315,7,9540,79,31,7,0,1,13000
1891.3062249117775,6,6564,88,48,16,0,0,4000
2522.9981567076143,2,10437,94,55,16,0,1,11000
2953.1128143206975,8,10285,71,54,17,0,1,12000
3126.4201714882124,4,10059,82,36,9,0,1,5000
2290.8557900587098,3,9732,85,53,19,0,0,2000
2196.497067983986,12,7765,101,55,17,0,1,9000
2526.552317205557,2,18288,104,54,18,0,1,9000
2361.3648195106825,5,7142,45,39,12,0,1,5000
2397.104199411029,8,6921,81,36,11,0,0,4000
2483.096901677379,4,7644,100,52,15,0,1,6000
3337.7385916731564,4,12198,111,50,15,0,1,10000
2783.738568839402,6,10596,85,38,12,0,0,6000
2136.3214342539068,0,13240,98,61,20,0,1,11000
1657.0555522147745,5,9510,72,63,23,0,1,10000
2323.5367359905945,4,10080,96,58,18,0,1,6000
2383.1418588011416,4,8072,62,50,17,0,0,10000
2849.9069893598557,0,9912,83,47,13,0,1,11000
2140.2536361234174,7,6371,55,38,16,3,0,3000
2972.7303626945804,5,12649,95,47,14,0,1,8000
2204.77629175506,0,10878,76,50,18,0,0,2000
2923.046639657681,5,10617,100,43,13,0,1,5000
3458.005416341699,4,12300,102,43,15,0,0,2000
2994.036635885518,3,10365,86,35,11,3,0,10000
2557.116461991901,0,12486,87,55,15,3,1,5000
2680.2656629874764,0,NA,77,45,17,0,0,5000
3240.488516958284,2,8812,90,38,13,0,0,4000
3245.858626743716,4,13632,67,30,7,3,0,6000
2251.253372842879,2,10169,61,56,19,6,1,4000
4185.592600007003,4,15774,122,37,13,3,0,11000
2288.1081875955897,3,10983,65,57,17,0,1,4000
3026.8604016197005,0,17590,93,53,15,0,1,10000
2622.359667529691,2,9433,83,54,16,0,1,4000
2951.068930614657,2,8622,90,45,16,0,0,10000
3703.177261842695,3,9263,98,46,11,0,1,8000
2483.470629685524,3,9671,70,54,17,3,1,12000
2375.840339469909,1,9826,90,61,18,0,1,6000
2992.072712514466,3,9065,83,43,14,3,0,8000
3336.508715996678,3,9597,100,48,15,0,0,6000
4177.693364165245,3,7769,124,45,15,0,1,5000
3418.3629399805686,1,9605,59,51,14,0,1,7000
1712.8367006442884,6,8369,90,54,19,3,0,4000
2279.6326750891717,3,8158,67,65,23,0,1,5000
2267.826748034989,5,9453,70,54,18,0,0,5000
3289.950257425802,1,11859,86,33,10,0,0,2000
6435.884072824605,2,15435,140,22,6,3,0,8000
2738.3503626063452,3,12546,87,58,17,0,1,7000
3985.837500659607,0,13082,74,43,12,0,1,11000
2123.796757206198,3,9918,60,51,17,0,0,6000
2417.096839028102,7,11661,85,57,18,0,1,10000
3209.234651787049,4,8585,81,43,13,0,1,11000
2591.3907966096685,4,12062,105,46,17,0,0,11000
3230.703974727487,1,10711,63,50,17,6,0,1000
2812.322262139823,1,12309,71,40,15,0,0,8000
3249.800903612149,1,10469,88,52,16,0,1,4000
3096.4472183362086,0,10822,72,45,16,3,0,8000
3675.709839985332,3,10779,80,37,8,3,1,7000
2522.7294867207584,0,12978,68,53,18,0,1,10000
2169.40834378829,2,9516,103,60,20,0,1,8000
2980.8329395342707,7,8787,93,55,18,3,1,9000
4220.830647415144,2,9937,100,43,14,3,0,10000
3105.7507026538683,0,11226,67,43,11,0,1,7000
2513.3782331503508,12,8678,56,44,12,3,1,7000
2045.0682506824262,2,9704,91,53,19,3,0,2000
3165.9020887893325,2,22552,127,49,16,0,1,9000
3363.545812188738,1,11981,71,31,8,0,0,4000
3517.8392493839233,6,9347,80,31,10,0,0,8000
2081.982951170701,3,13897,91,47,18,3,0,2000
3017.532846212417,7,10085,93,27,9,3,0,3000
3133.201197341763,3,10113,77,40,13,0,0,8000
3107.929521944934,4,14827,94,47,13,0,NA,9000
2539.4562631876083,4,14333,104,60,17,0,1,13000
2892.6203459103644,2,14148,77,30,11,6,0,7000
3277.734891115768,0,9553,76,38,14,0,0,3000
3316.0989656335823,1,12861,92,49,14,0,1,11000
2759.4955985814536,1,10382,79,50,15,0,NA,9000
3157.8660219908807,4,14880,NA,44,18,0,NA,8000
3888.469613813393,2,11495,112,33,11,0,0,3000
3254.1046431381283,5,9466,111,42,14,3,0,9000
2374.9224871732804,2,9167,75,42,17,0,0,7000
3674.2157066888017,1,18570,99,45,12,0,1,9000
2909.216245651107,4,14860,104,61,19,0,1,9000
3127.482506383191,5,8874,91,41,12,0,1,7000
3677.906872888436,0,11498,121,48,14,0,1,6000
2733.3489067137725,1,15037,81,53,17,3,1,10000
3270.7256213478254,1,11673,84,38,10,0,1,6000
1953.198747237908,0,10444,83,71,28,0,0,3000
3436.0890281207994,3,19026,122,48,16,0,1,10000
3117.3988344649188,1,10747,107,48,10,3,1,9000
3668.0898322020553,1,14296,86,47,14,0,1,6000
3091.231306350153,3,15862,90,63,16,0,1,12000
3123.9784110286178,2,11513,86,37,10,0,1,4000
2786.9519129292407,4,10963,89,38,12,0,0,6000
4216.259951929348,4,13140,109,40,13,0,0,5000
4316.741216284676,3,9754,NA,58,18,0,1,8000
2019.4954521351153,3,8087,64,46,17,0,0,6000
3485.85198871155,0,12722,94,41,16,0,0,10000
1977.2595829966674,5,10245,104,54,19,0,0,4000
2963.4268587069537,2,9218,NA,41,18,0,0,4000
2132.72918720816,1,9823,74,50,17,0,1,4000
3546.5103456197367,8,7112,108,47,12,0,1,8000
2522.4732967054497,5,10325,70,51,16,3,1,11000
1952.4777199890957,1,10539,70,62,20,0,1,5000
3269.151834174373,4,9465,110,47,15,0,1,13000
3518.392303530031,1,13701,86,45,14,3,1,13000
2998.5452749128635,4,7713,108,51,16,3,0,5000
3453.3359493110765,4,7787,84,53,12,0,1,10000
3168.8953271648866,8,6253,101,45,17,0,0,11000
3562.4191221468636,4,9288,84,34,6,0,1,10000
2087.2734947663475,0,10846,66,43,16,0,0,9000
3406.6098398955446,5,9154,89,37,15,3,0,5000
2561.0566054249775,6,9562,76,44,19,0,0,11000
3202.8727804309797,0,10453,65,50,15,0,1,10000
3254.1573538971124,4,16134,95,55,17,0,1,12000
2228.8825071407755,4,8856,72,54,19,0,1,8000
3421.9333496953795,3,10884,98,44,15,0,0,10000
1906.307903657559,4,9289,94,57,18,0,1,5000
2960.1966781594338,2,11122,66,33,8,0,0,8000
2848.8006415306722,2,12999,96,51,18,0,0,7000
3597.942884943566,10,16614,113,50,15,3,1,9000
2738.256870371958,3,10812,94,49,16,3,0,11000
1713.6057712357028,5,9434,48,59,20,0,1,10000
2141.8488850793137,1,10514,87,58,18,0,1,3000
3773.703282062562,0,11894,119,43,13,0,0,9000
3405.8000231203973,2,8557,93,47,14,3,1,10000
3527.46641736292,7,9265,79,41,17,6,0,4000
2274.5195837051947,7,9935,109,65,23,0,1,10000
2955.562172580247,1,11031,NA,45,12,0,1,9000
3652.4727289316256,3,13090,100,35,13,3,0,9000
2390.7863032678833,7,8147,69,48,13,0,1,4000
2589.4018611378215,9,7103,95,54,15,0,1,6000
1928.6156231698744,0,11686,78,60,21,3,1,4000
3270.623299384164,2,10139,94,45,11,0,1,9000
4455.4794283004385,8,9054,100,53,14,0,1,14000
2967.016685003919,8,6104,92,41,12,3,1,8000
2590.905238352784,1,15092,93,52,17,0,1,9000
3224.091197161016,2,12939,88,41,11,3,1,9000
2850.613725566041,2,10200,65,43,12,0,1,5000
2664.4147255609037,1,14215,90,54,19,0,1,8000
2721.9948582426555,6,9506,102,47,15,0,1,8000
4263.454786616504,4,17941,123,37,10,3,1,9000
1831.7094788861853,4,8940,71,61,22,0,1,5000
1640.41390165577,13,4056,94,65,21,0,1,7000
3846.77573410817,2,13350,90,53,14,0,1,8000
2994.2676850812127,7,8094,67,51,18,0,1,11000
3174.363718515811,7,13101,77,41,14,0,0,8000
2094.3902816261484,11,6321,71,54,17,0,1,13000
2442.0038350788545,0,11330,89,53,20,0,0,5000
1810.6769277294961,4,8920,76,64,26,0,0,4000
3069.3882050603224,4,8595,79,42,14,3,0,10000
2594.019578218767,1,9860,NA,56,18,0,1,6000
4384.725451691962,7,13070,90,35,12,0,0,8000
3317.133631752976,2,15104,96,43,14,3,0,4000
2725.729114928386,2,15972,104,55,19,0,0,8000
3367.6205056278377,1,19477,116,50,14,0,1,6000
3138.251420408358,1,11032,64,39,11,3,1,6000
2932.990312078796,1,9240,70,44,12,0,1,5000
3324.784312799422,6,8406,117,47,13,0,1,6000
3895.089811329392,1,14524,81,42,13,0,0,4000
3120.2166668504237,6,7733,99,30,8,0,0,4000
2689.7962687311715,10,5874,82,49,17,3,0,11000
2152.05345072058,4,9609,76,51,19,0,0,7000
3580.3206238835883,7,16016,77,48,14,0,1,13000
2238.176090508815,8,7402,74,55,19,3,0,12000
2420.7101795401363,9,6367,85,57,17,3,1,13000
3353.3759616900206,3,10367,89,27,8,3,0,6000
2712.7337647149857,2,8186,81,57,17,0,1,5000
3803.0093089123393,0,11266,89,32,7,3,0,3000
1699.7188408849454,15,3667,87,42,13,3,0,6000
2591.5525256159453,4,12683,84,59,19,0,1,4000
2969.0267493295783,6,10846,113,29,7,0,1,4000
2605.466065688553,11,8037,77,49,13,0,1,12000
2871.4435718474238,3,11618,85,53,17,0,1,5000
2608.9028869344684,5,7672,102,55,15,0,1,5000
3684.14500845415,2,10176,84,39,11,0,1,12000
2004.2777691845129,4,9459,95,62,24,0,0,8000
2353.422885771611,3,9597,63,40,13,0,0,6000
2479.326941548211,5,8452,85,54,18,0,1,13000
1852.2762618524753,6,7673,107,50,19,0,0,6000
3180.1057489205155,0,10525,117,57,18,3,1,5000
3317.741716081262,1,17429,106,47,15,0,1,5000
2228.2749596314957,4,7740,65,54,16,0,1,8000
3622.2447991215004,1,11773,80,49,14,0,1,4000
2932.817951415615,1,9540,74,47,16,0,0,10000
2854.468906889331,1,14236,107,57,18,0,1,5000
3584.7194994436068,1,10774,88,44,15,0,0,3000
2636.2654490221794,5,12109,73,52,16,3,1,13000
3999.377233530005,1,14037,127,50,13,0,1,5000
1945.2344690130278,2,10708,65,55,16,0,1,11000
2956.48456771518,5,8991,73,42,15,0,0,4000
2370.3421508034153,0,12946,64,42,10,0,1,5000
2924.274017709621,3,14493,113,55,15,0,1,11000
3224.7378882666785,12,10929,97,42,12,0,1,8000
3233.417457886568,5,12410,128,62,21,0,1,8000
2541.2350400441023,2,10482,101,54,17,0,1,10000
2658.2931708505544,2,10139,81,47,14,3,1,9000
3117.2366000571847,1,17985,126,52,19,3,0,8000
2790.799409310923,3,9373,87,52,17,0,1,12000
2762.255211762103,4,9611,72,51,16,0,1,6000
2548.826158492731,2,8418,65,42,12,0,1,7000
2879.2040086036377,2,10417,44,36,9,3,0,9000
3214.9894162360088,3,9042,79,33,9,3,0,11000
6162.14070972274,2,16131,141,43,11,0,1,3000
2276.1701454561044,2,9307,96,53,20,0,NA,3000
3781.613798858507,4,9782,87,37,7,0,1,8000
1784.7317002826808,1,10315,76,66,19,0,1,8000
2003.3751620250089,1,9229,95,64,17,0,1,6000
2116.0128285486126,9,8504,100,58,20,6,0,6000
3010.8119362355374,4,12107,81,54,15,0,1,6000
2369.8611978857734,0,18285,89,61,18,0,1,5000
3675.3592412759763,5,13701,114,39,11,0,0,9000
3127.674246712874,3,8850,74,37,8,0,1,9000
2055.986246666457,6,10146,72,55,17,0,1,4000
4084.637415119766,1,10439,110,34,9,0,NA,1000
1616.8936776207504,1,10807,93,64,22,0,1,4000
3848.1458849339456,7,6856,60,32,10,0,0,10000
2690.9349347082534,4,9070,105,50,17,0,0,6000
2354.4793211466376,1,8330,86,48,16,0,0,2000
5119.608892655527,2,11382,90,26,6,3,0,5000
3545.98717345352,2,8399,85,47,14,0,1,8000
3170.401169821596,1,10452,89,42,16,0,0,2000
5199.98786825442,1,17188,120,39,15,0,0,3000
2897.0883029618717,3,9591,62,49,17,0,0,10000
2298.571569356574,4,10760,96,55,16,3,NA,7000
2739.921579118834,3,17774,109,62,21,0,1,4000
4032.71715584191,4,13910,118,24,9,0,0,3000
2957.2336079684464,1,21145,95,54,15,0,1,3000
3105.461473435548,3,8591,81,39,14,0,0,6000
2751.8862203545023,1,12941,78,57,16,3,1,6000
4100.461931898556,7,6485,81,34,10,0,0,5000
2294.781724157242,3,9294,89,51,18,3,0,7000
2034.9529910417837,9,6849,84,50,16,0,1,5000
2587.1798765298704,5,9230,89,56,17,0,1,10000
2702.703288364611,4,14515,91,45,17,0,0,5000
2007.2930633460953,12,5881,89,43,13,0,1,5000
5181.037582235217,2,11388,120,43,11,0,1,9000
2696.928475130275,1,11649,90,47,16,3,0,3000
3019.8798213065998,4,10609,65,38,11,0,1,11000
2734.051769975378,6,6886,90,43,15,0,0,8000
1936.492485840291,0,14602,84,57,21,0,0,8000
2035.2880617674648,2,10730,78,62,24,0,0,4000
2523.789997531221,2,9514,93,50,15,0,1,5000
2601.736281245744,4,7824,91,48,14,0,1,11000
2730.4096083866907,3,8653,77,36,6,0,1,7000
3365.09587438158,6,10229,98,49,14,0,1,4000
3644.24929853204,3,8270,78,40,14,0,0,8000
4391.632498519242,1,11218,94,38,15,0,0,2000
3655.2950219006575,1,9651,82,46,14,0,1,6000
3961.9115158673694,1,12410,129,39,14,0,0,1000
2717.2254323466786,1,11909,103,48,19,0,0,8000
2204.8863181526476,2,11938,92,51,15,0,1,10000
3186.920808611021,4,8898,77,52,13,3,1,6000
2228.039031473101,4,10263,97,58,21,3,1,7000
2180.3804436198416,3,10143,93,60,22,0,1,11000
2431.979719306935,4,9969,96,48,21,0,0,2000
2870.265391647529,3,12500,98,50,16,0,1,9000
3364.172313099988,0,13722,90,48,16,0,0,5000
2111.0769792954084,7,8808,97,53,19,0,0,10000
1950.8838740760034,6,NA,76,57,19,3,1,7000
3439.207271823127,3,9492,77,47,15,0,0,10000
4039.2315221516064,5,8553,84,32,10,0,NA,9000
3269.924016814403,3,11724,88,46,14,0,0,10000
2125.7647884897774,1,9783,82,58,21,0,1,12000
2463.2477767390806,2,10230,68,30,10,0,0,6000
2705.9802411101145,3,11382,88,47,13,0,1,8000
2708.620912889344,4,11315,93,37,13,0,0,6000
3025.418609521456,5,6668,66,40,9,0,1,5000
3099.1298931295296,1,9838,53,40,13,0,0,5000
2922.235777582511,1,15451,91,49,17,0,0,3000
4183.148536151628,4,14032,107,55,14,0,1,5000
2958.091892706195,1,10169,77,40,16,0,0,7000
3403.2638539992968,8,7925,79,43,15,3,0,11000
3183.445034108985,4,13965,102,37,12,3,0,3000
3565.5823888648206,3,8741,77,55,12,0,1,6000
3380.484725483965,8,6467,72,28,8,3,0,6000
3684.5085385457546,3,11576,NA,43,11,0,1,8000
3421.9540696332433,5,9970,83,35,11,3,0,9000
2373.583521069176,3,10379,81,61,19,0,1,7000
2091.5609561923648,0,11417,NA,61,20,0,1,4000
3046.976538764625,4,12176,93,41,13,0,1,5000
3255.0549548494414,2,10219,74,43,12,0,1,8000
1838.517238487261,1,12022,92,53,19,6,0,3000
4042.842692082162,1,9998,85,25,5,0,0,6000
3149.4524618722035,6,8140,97,49,13,3,1,13000
3693.068801539757,2,9489,94,44,14,0,0,3000
3896.5843446724507,5,9253,72,41,12,3,1,11000
2428.30074485782,1,10223,69,30,10,0,0,4000
3138.944223392464,3,10482,84,45,11,3,1,10000
3826.8344299655273,5,8534,96,39,10,0,1,10000
2508.7270671920055,2,9335,75,48,17,3,0,2000
3352.5926971918016,1,10886,92,43,15,0,0,8000
3397.791094873511,7,10075,86,38,10,3,1,7000
3541.825577339064,2,16746,103,42,12,0,1,13000
3679.457098732723,9,13205,99,41,14,3,0,2000
4017.0511620736506,3,18939,117,34,7,0,1,6000
2479.4892061917685,4,8348,60,40,11,0,1,5000
2540.8717665387294,3,8183,85,46,15,0,0,4000
2903.380266960417,1,9441,82,50,17,3,1,12000
2466.2248203439344,6,7459,65,50,15,0,1,13000
2484.29891329668,3,14343,97,60,24,0,0,7000
3125.5905938246574,2,11098,71,42,12,0,1,3000
2583.9670263196194,2,13127,88,36,12,3,0,2000
2090.227734550171,2,9316,78,55,20,3,0,8000
3681.153850818919,1,15146,100,42,13,6,0,8000
2290.2516167337567,3,10734,58,45,15,0,0,8000
2592.4921469006517,4,7864,86,41,13,0,1,6000
3534.1433159389026,3,10810,83,40,13,0,0,5000
2307.2611641653125,5,7858,93,62,18,0,1,9000
2796.5627415219424,1,9495,110,56,18,3,1,12000
3014.2006437947975,2,12550,119,53,17,0,1,7000
4520.934470257939,1,12762,141,48,15,0,1,3000
2474.8126162768312,2,9545,89,54,16,3,1,7000
2726.254959640659,2,14733,96,53,21,0,0,5000
1956.4002907943618,6,8074,79,61,19,0,1,7000
3046.354370859589,3,8884,84,55,17,3,1,7000
1854.8317000472412,16,3113,72,45,13,0,1,15000
3332.147631289767,1,8826,71,43,15,0,0,10000
3538.3420319418988,2,14688,95,44,9,0,1,13000
3628.9328737072797,2,11888,95,45,14,0,1,5000
3902.0143355925943,4,11618,73,27,5,3,0,7000
2499.292878675654,4,7489,88,41,12,0,1,12000
3990.2156486415897,4,10239,87,46,15,0,0,10000
4888.255489607149,2,16894,105,36,11,0,0,6000
3164.9746317154545,0,10710,123,61,19,0,1,11000
2731.5662472025774,1,15708,76,45,19,0,0,8000
2929.987538495885,4,7379,60,37,11,3,0,3000
3042.3458794221365,0,9031,69,39,9,0,1,5000
1726.896180540109,3,9607,79,63,23,0,1,4000
2974.3820510533433,5,10408,98,46,13,0,1,6000
3769.5222867931934,5,8087,91,48,15,0,0,11000
3329.10823339385,3,9155,63,39,11,0,1,9000
1898.510355858092,8,5964,63,59,18,3,1,12000
2142.3153124921782,3,12426,90,53,20,3,0,7000
4253.963252220537,4,15905,95,42,13,0,0,2000
3556.644687672697,0,12037,113,45,14,0,1,8000
3860.7446933524243,3,10913,89,38,14,0,0,6000
2296.638445518016,2,8971,60,45,14,0,1,7000
3472.7086140061383,2,8072,80,37,13,0,0,1000
2926.108069737,4,9409,93,50,17,0,1,11000
2600.3069575888535,8,8900,84,50,14,0,1,4000
2090.6546233702916,6,9568,76,54,18,0,1,9000
3567.3620463247503,3,9717,70,51,14,3,1,9000
2241.894929135132,4,11575,86,44,16,0,0,8000
3290.6825826157433,5,13386,110,28,9,0,0,9000
3231.6069568970206,3,8919,81,47,12,0,1,11000
2676.037833129926,4,8333,102,53,16,0,1,7000
3444.056075742733,4,10005,101,44,15,0,0,8000
2224.118919798389,3,8728,68,59,20,3,1,9000
1767.7337865763714,4,8441,57,57,18,3,1,6000
2727.65961556605,3,13646,100,52,15,0,1,11000
3381.396001431194,2,11451,85,42,15,0,0,7000
2902.060551126903,1,10512,84,46,13,0,1,11000
1974.043549267706,1,9828,90,56,20,0,1,12000
3245.311508774423,0,17129,100,41,9,0,1,10000
1630.2777352764288,14,10583,89,69,21,0,1,10000
2776.3787166298453,2,13959,85,52,18,3,0,7000
3624.382538956251,0,13329,120,39,16,0,0,4000
2237.1788563680566,1,13099,104,55,20,3,0,5000
2513.7822788828016,3,10543,109,54,18,0,1,13000
3721.73040153345,4,9357,92,48,14,0,1,11000
2984.543010209709,1,10711,88,47,14,0,1,3000
3477.920485881573,0,11246,102,48,13,0,1,11000
3171.009797521229,12,7863,103,51,15,3,1,13000
2862.6236545910383,4,9716,85,46,16,0,0,5000
2312.9930586273827,0,9461,82,50,20,0,NA,8000
3004.9212867324377,2,11087,91,64,20,0,1,9000
3425.544268708226,4,8537,113,44,15,0,0,3000
1763.0164326446402,2,9578,74,54,20,3,0,9000
3755.930008271752,1,11231,75,45,12,0,1,8000
2636.639057956723,0,8994,70,43,11,0,1,9000
3055.494798644843,0,11390,73,48,16,3,0,10000
2654.868821686892,2,10005,87,59,16,3,1,6000
2802.725429922611,0,9082,49,37,7,0,1,7000
